city,lat,lng,iso2,admin_name
Cangzhou,38.3204,116.87,CN,Hebei
Fuxin,42.0105,121.66,CN,Liaoning
Anshun,26.2504,105.93,CN,Guizhou
Minxian,34.4362,104.0306,CN,Gansu
Nanning,22.82,108.32,CN,Guangxi
Zhangjiakou,40.83,114.93,CN,Hebei
Baotou,40.6522,109.822,CN,Inner Mongolia
Benxi,41.3304,123.75,CN,Liaoning
Zhengzhou,34.755,113.6651,CN,Henan
Huainan,32.63,116.98,CN,Anhui
Tongren,27.6804,109.13,CN,Guizhou
Hancheng,35.4704,110.43,CN,Shaanxi
Huaiyin,33.58,119.03,CN,Jiangsu
Jieshou,33.2504,115.35,CN,Anhui
Zicheng,30.3004,111.5,CN,Hubei
Tieling,42.3004,123.82,CN,Liaoning
Beihai,21.4804,109.1,CN,Guangxi
Shanxian,34.7904,116.08,CN,Shandong
Linyi,35.08,118.33,CN,Shandong
Shuangyashan,46.6704,131.35,CN,Heilongjiang
Yishan,24.5004,108.6667,CN,Guangxi
Puqi,29.7204,113.88,CN,Hubei
Fuyu,45.1804,124.82,CN,Jilin
Maoming,21.9204,110.87,CN,Guangdong
Weinan,34.5004,109.5001,CN,Shaanxi
Dali,34.7953,109.9378,CN,Shaanxi
Shache,38.4261,77.25,CN,Xinjiang
Tangshan,39.6243,118.1944,CN,Hebei
Jianmen,30.6501,113.16,CN,Hubei
Fushun,41.8654,123.87,CN,Liaoning
Zhuozhou,39.5401,115.79,CN,Hebei
Zhaotang,27.3204,103.72,CN,Yunnan
Pingxiang,22.0974,106.7567,CN,Guangxi
Linfen,36.0803,111.52,CN,Shanxi
Jiutai,44.1447,125.8443,CN,Jilin
Dunhuang,40.1427,94.662,CN,Gansu
Jinzhou,41.1204,121.1,CN,Liaoning
Laiyang,36.9684,120.7084,CN,Shandong
Guiyang,26.58,106.72,CN,Guizhou
Fuzhou,26.08,119.3,CN,Fujian
Bengbu,32.95,117.33,CN,Anhui
Chuxiong,25.0364,101.5456,CN,Yunnan
Hebi,35.9504,114.22,CN,Henan
Shuyang,34.1299,118.7734,CN,Jiangsu
Lingyuan,41.24,119.4011,CN,Liaoning
Jining,35.4004,116.55,CN,Shandong
Buizhou,37.3704,118.02,CN,Shandong
Langfang,39.5204,116.68,CN,Hebei
Dingzhou,38.5004,115,CN,Hebei
Baoding,38.8704,115.48,CN,Hebei
Hangu,39.232,117.777,CN,Tianjin
Liaoyuan,42.9,125.13,CN,Jilin
Yanji,42.8823,129.5128,CN,Jilin
Xuanzhou,30.9525,118.7553,CN,Anhui
Yingkow,40.6703,122.28,CN,Liaoning
Guangyuan,32.43,105.87,CN,Sichuan
Tongling,30.9504,117.78,CN,Anhui
Changling,44.27,123.99,CN,Jilin
Nongan,44.4304,125.1701,CN,Jilin
Gejiu,23.38,103.1501,CN,Yunnan
Mengzi,23.3619,103.4061,CN,Yunnan
Luzhou,28.88,105.38,CN,Sichuan
Tengchong,25.0333,98.4666,CN,Yunnan
Huize,26.3504,103.4167,CN,Yunnan
Zhanyi,25.6005,103.8166,CN,Yunnan
Liuhe,42.2789,125.7173,CN,Jilin
Deyang,31.1333,104.4,CN,Sichuan
Yibin,28.77,104.57,CN,Sichuan
Zhijiang,27.4409,109.678,CN,Hunan
Shaoyang,27,111.2001,CN,Hunan
Yueyang,29.3801,113.1,CN,Hunan
Neijiang,29.5804,105.05,CN,Sichuan
Langzhong,31.5759,105.9656,CN,Sichuan
Xichang,27.88,102.3,CN,Sichuan
Wenshan,23.3724,104.2497,CN,Yunnan
Xuzhou,34.28,117.18,CN,Jiangsu
Zigong,29.4,104.78,CN,Sichuan
Mianyang,31.47,104.77,CN,Sichuan
Shaowu,27.3004,117.5,CN,Fujian
Suining,30.5333,105.5333,CN,Sichuan
Panzhihua,26.55,101.73,CN,Sichuan
Nanchong,30.7804,106.13,CN,Sichuan
Tonghua,41.68,125.75,CN,Jilin
Shaoguan,24.8,113.58,CN,Guangdong
Chaozhou,23.68,116.63,CN,Guangdong
Meizhou,24.3005,116.12,CN,Guangdong
Xiamen,24.45,118.08,CN,Fujian
Zhangzhou,24.5204,117.67,CN,Fujian
Zhuhai,22.2769,113.5678,CN,Guangdong
Putian,25.4303,119.02,CN,Fujian
Foshan,23.0301,113.12,CN,Guangdong
Dongguan,23.0489,113.7447,CN,Guangdong
Zhanjiang,21.2,110.38,CN,Guangdong
Jiangmen,22.5804,113.08,CN,Guangdong
Huizhou,23.08,114.4,CN,Guangdong
Qingyuan,23.7004,113.0301,CN,Guangdong
Heyuan,23.7304,114.68,CN,Guangdong
Quanzhou,24.9,118.58,CN,Fujian
Longyan,25.1804,117.03,CN,Fujian
Sanming,26.23,117.58,CN,Fujian
Ninde,26.6804,119.5301,CN,Fujian
Wuzhou,23.48,111.32,CN,Guangxi
Zhaoqing,23.0504,112.45,CN,Guangdong
Wangqing,43.3248,129.7343,CN,Jilin
Shenzhen,22.5524,114.1221,CN,Guangdong
Guilin,25.28,110.28,CN,Guangxi
Liuzhou,24.28,109.25,CN,Guangxi
Yuxi,24.38,102.57,CN,Yunnan
Shantou,23.37,116.67,CN,Guangdong
Nanping,26.6304,118.17,CN,Fujian
Pingdingshan,33.7304,113.3,CN,Henan
Ningbo,29.88,121.55,CN,Zhejiang
Nanyang,33.0004,112.53,CN,Henan
Longxi,35.0476,104.6394,CN,Gansu
Linjiang,41.8363,126.936,CN,Jilin
Changting,25.867,116.3167,CN,Fujian
Jiujiang,29.73,115.98,CN,Jiangxi
Helong,42.5348,129.0044,CN,Jilin
Chifeng,42.27,118.95,CN,Inner Mongolia
Yichun,27.8333,114.4,CN,Jiangxi
Jian,27.1304,115,CN,Jiangxi
Anlu,31.27,113.67,CN,Hubei
Shaoxing,30.0004,120.57,CN,Zhejiang
Shashi,30.32,112.23,CN,Hubei
Huangshi,30.22,115.1,CN,Hubei
Sanya,18.2591,109.504,CN,Hainan
Shangrao,28.4704,117.97,CN,Jiangxi
Bose,23.8997,106.6133,CN,Guangxi
Simao,22.7807,100.9782,CN,Yunnan
Wuhan,30.58,114.27,CN,Hubei
Yichang,30.7,111.28,CN,Hubei
Jingdezhen,29.2704,117.18,CN,Jiangxi
Shiyan,32.57,110.78,CN,Hubei
Lianyungang,34.6004,119.17,CN,Jiangsu
Tongliao,43.62,122.27,CN,Inner Mongolia
Kailu,43.5837,121.2,CN,Inner Mongolia
Xiangfan,32.02,112.13,CN,Hubei
Jinshi,29.6321,111.8517,CN,Hunan
Xilinhot,43.9443,116.0443,CN,Inner Mongolia
Jincheng,35.5004,112.83,CN,Shanxi
Jining,41.03,113.08,CN,Inner Mongolia
Yangquan,37.87,113.57,CN,Shanxi
Ergun Zuoqi,50.7833,121.5167,CN,Inner Mongolia
Shuozhou,39.3004,112.42,CN,Shanxi
Anxi,40.5004,95.8,CN,Gansu
Pingdu,36.7904,119.94,CN,Shandong
Jinan,36.675,116.995,CN,Shandong
Yuci,37.6804,112.73,CN,Shanxi
Pingyi,35.5104,117.62,CN,Shandong
Guangzhou,23.145,113.325,CN,Guangdong
Xigaze,29.25,88.8833,CN,Tibet
Changde,29.03,111.68,CN,Hunan
Datong,40.08,113.3,CN,Shanxi
Luoyang,34.68,112.4701,CN,Henan
Shulan,44.4091,126.9487,CN,Jilin
Changchun,43.865,125.34,CN,Jilin
Daan,45.5,124.3,CN,Jilin
Beipiao,41.81,120.76,CN,Liaoning
Huanghua,38.3704,117.33,CN,Hebei
Liaoyang,41.28,123.18,CN,Liaoning
Handan,36.58,114.48,CN,Hebei
Chengde,40.9604,117.93,CN,Hebei
Tumen,42.97,129.8201,CN,Jilin
Bayan Obo,41.7676,109.9711,CN,Inner Mongolia
Alxa Zuoqi,38.839,105.6686,CN,Inner Mongolia
Bairin Zuoqi,43.9837,119.1834,CN,Inner Mongolia
Linxi,43.5171,118.0333,CN,Inner Mongolia
Jiaozuo,35.25,113.22,CN,Henan
Tianshui,34.6,105.92,CN,Gansu
Taiyuan,37.875,112.5451,CN,Shanxi
Hulin,45.769,132.9922,CN,Heilongjiang
Yunxian,32.8082,110.8136,CN,Hubei
Chamdo,31.1667,97.2333,CN,Tibet
Beijing,39.9289,116.3883,CN,Beijing
Wuxi,31.58,120.3,CN,Jiangsu
Longjiang,47.3404,123.18,CN,Heilongjiang
Maanshan,31.7304,118.48,CN,Anhui
Shangdu,41.5494,113.5339,CN,Inner Mongolia
Changping,40.2248,116.1944,CN,Beijing
Hanggin Houqi,40.8847,107.14,CN,Inner Mongolia
Changzhou,31.78,119.97,CN,Jiangsu
Fengjie,31.0504,109.5167,CN,Chongqing
Weihai,37.5,122.1,CN,Shandong
Wuhu,31.3504,118.37,CN,Anhui
Gannan,47.9204,123.51,CN,Heilongjiang
Jingmen,31.0304,112.1,CN,Hubei
Arxan,47.1833,119.9666,CN,Inner Mongolia
Orongen Zizhiqi,50.5667,123.7167,CN,Inner Mongolia
Qingan,46.8719,127.5118,CN,Heilongjiang
Dali,25.7,100.18,CN,Yunnan
Baoshan,25.12,99.15,CN,Yunnan
Lijiang,26.8,100.2666,CN,Yunnan
Yakeshi,49.2804,120.73,CN,Inner Mongolia
Tailai,46.3904,123.41,CN,Heilongjiang
Baiquan,47.6018,126.0819,CN,Heilongjiang
Hailar,49.2,119.7,CN,Inner Mongolia
Guide,36.0451,101.4242,CN,Qinghai
Wanzhou,30.82,108.4,CN,Chongqing
Rongzhag,30.9504,101.9167,CN,Sichuan
Baishan,41.9,126.43,CN,Jilin
Jyekundo,33.0166,96.7333,CN,Qinghai
Jixi,45.3,130.97,CN,Heilongjiang
Xinyu,27.8,114.93,CN,Jiangxi
Boli,45.7564,130.5759,CN,Heilongjiang
Wuchuan,41.0955,111.4408,CN,Inner Mongolia
Xinqing,48.2363,129.5059,CN,Heilongjiang
Linxia,35.6,103.2,CN,Gansu
Anda,46.4,125.32,CN,Heilongjiang
Nancha,47.1364,129.2859,CN,Heilongjiang
Shihezi,44.3,86.0299,CN,Xinjiang
Yichun,47.6999,128.9,CN,Heilongjiang
Karamay,45.5899,84.8599,CN,Xinjiang
Lanxi,46.2664,126.276,CN,Heilongjiang
Jiamusi,46.83,130.35,CN,Heilongjiang
Suileng,47.246,127.106,CN,Heilongjiang
Suihua,46.6304,126.98,CN,Heilongjiang
Zhaodong,46.0804,125.98,CN,Heilongjiang
Hailun,47.4504,126.93,CN,Heilongjiang
Zhuzhou,27.83,113.15,CN,Hunan
Nenjiang,49.18,125.23,CN,Heilongjiang
Qinggang,46.69,126.1,CN,Heilongjiang
Ningan,44.3313,129.4659,CN,Heilongjiang
Yian,47.8804,125.3,CN,Heilongjiang
Mudangiang,44.575,129.59,CN,Heilongjiang
Golmud,36.4166,94.8833,CN,Qinghai
Jiayuguan,39.82,98.3,CN,Gansu
Pingxiang,27.62,113.85,CN,Jiangxi
Gyangze,28.95,89.6333,CN,Tibet
Zhucheng,35.99,119.3801,CN,Shandong
Zalantun,48,122.72,CN,Inner Mongolia
Shangzhi,45.2204,127.97,CN,Heilongjiang
Linkou,45.2819,130.2519,CN,Heilongjiang
Pingliang,35.5304,106.6801,CN,Gansu
Zhangye,38.93,100.45,CN,Gansu
Angangxi,47.1601,123.8,CN,Heilongjiang
Tieli,46.9504,128.05,CN,Heilongjiang
Nagchu,31.48,92.05,CN,Tibet
Ganzhou,25.92,114.95,CN,Jiangxi
Hegang,47.4,130.37,CN,Heilongjiang
Qinzhou,21.9504,108.62,CN,Guangxi
Beian,48.239,126.482,CN,Heilongjiang
Yangjiang,21.8504,111.97,CN,Guangdong
Huaibei,33.9504,116.75,CN,Anhui
Wuhai,39.6647,106.8122,CN,Inner Mongolia
Zixing,25.97,113.4,CN,Hunan
Anqing,30.5,117.05,CN,Anhui
Yaan,29.9804,103.08,CN,Sichuan
Hotan,37.0997,79.9269,CN,Xinjiang
Urumqi,43.805,87.575,CN,Xinjiang
Lianxian,24.7815,112.3825,CN,Guangdong
Wuwei,37.928,102.641,CN,Gansu
Tacheng,46.75,82.95,CN,Xinjiang
Luan,31.7503,116.48,CN,Anhui
Altay,47.8666,88.1166,CN,Xinjiang
Qingdao,36.09,120.33,CN,Shandong
Liaocheng,36.4304,115.97,CN,Shandong
Heihe,50.25,127.446,CN,Heilongjiang
Leshan,29.5671,103.7333,CN,Sichuan
Fulin,29.35,102.7167,CN,Sichuan
Erenhot,43.6616,111.9655,CN,Inner Mongolia
Puyang,35.7004,114.98,CN,Henan
Yancheng,33.3856,120.1253,CN,Jiangsu
Kashgar,39.4763,75.9699,CN,Xinjiang
Dezhou,37.4504,116.3,CN,Shandong
Xiangtai,37.05,114.5,CN,Hebei
Rizhao,35.4304,119.45,CN,Shandong
Heze,35.23,115.45,CN,Shandong
Gar,32.2004,79.9833,CN,Tibet
Jiaohe,43.7163,127.346,CN,Jilin
Hechi,23.0965,109.6091,CN,Guangxi
Xuanhua,40.5944,115.0243,CN,Hebei
Anyang,36.08,114.35,CN,Henan
Kaifeng,34.85,114.35,CN,Henan
Dengzhou,32.6804,112.08,CN,Henan
Xuchang,34.0204,113.82,CN,Henan
Xinxiang,35.3204,113.87,CN,Henan
Nyingchi,29.5333,94.4167,CN,Tibet
Yumen,39.83,97.73,CN,Gansu
Luohe,33.57,114.03,CN,Henan
Zhoukou,33.6304,114.63,CN,Henan
Jinchang,38.4957,102.1739,CN,Gansu
Korla,41.73,86.15,CN,Xinjiang
Aksu,41.15,80.25,CN,Xinjiang
Fuan,27.0704,119.62,CN,Fujian
Hami,42.827,93.515,CN,Xinjiang
Kuqa,41.7277,82.9364,CN,Xinjiang
Turpan,42.9354,89.165,CN,Xinjiang
Quiemo,38.1338,85.5333,CN,Xinjiang
Yining,43.9,81.35,CN,Xinjiang
Linchuan,27.9703,116.36,CN,Jiangxi
Linqing,36.8504,115.68,CN,Shandong
Koktokay,47.0004,89.4666,CN,Xinjiang
Jinxi,40.7503,120.83,CN,Liaoning
Chongqing,29.565,106.595,CN,Chongqing
Xining,36.62,101.77,CN,Qinghai
Lanzhou,36.056,103.792,CN,Gansu
Yinchuan,38.468,106.273,CN,Ningxia
Hefei,31.85,117.28,CN,Anhui
Ankang,32.68,109.02,CN,Shaanxi
Jiexiu,37.04,111.9,CN,Shanxi
Xianyang,34.3456,108.7147,CN,Shaanxi
Yulin,38.2833,109.7333,CN,Shaanxi
Fengzhen,40.4547,113.1443,CN,Inner Mongolia
Baoji,34.38,107.15,CN,Shaanxi
Tongchuan,35.08,109.03,CN,Shaanxi
Hanzhong,33.13,107.03,CN,Shaanxi
Xinzhou,38.4104,112.72,CN,Shanxi
Changzhi,36.1839,113.1053,CN,Shanxi
Houma,35.62,111.21,CN,Shanxi
Hulan Ergi,47.21,123.61,CN,Heilongjiang
Xinyi,34.38,118.35,CN,Jiangsu
Qiqihar,47.345,123.99,CN,Heilongjiang
Taonan,45.3304,122.78,CN,Jilin
Baicheng,45.62,122.82,CN,Jilin
Ulanhot,46.08,122.08,CN,Inner Mongolia
Qitaihe,45.8,130.85,CN,Heilongjiang
Chenzhou,25.8004,113.0301,CN,Hunan
Nanjing,32.05,118.78,CN,Jiangsu
Nantong,32.0304,120.825,CN,Jiangsu
Yangzhou,32.4,119.43,CN,Jiangsu
Zhenjiang,32.22,119.43,CN,Jiangsu
Taizhou,32.4904,119.9,CN,Jiangsu
Suzhou,31.3005,120.62,CN,Jiangsu
Jiaojing,28.6804,121.45,CN,Zhejiang
Jiaxing,30.7704,120.75,CN,Zhejiang
Hangzhou,30.25,120.17,CN,Zhejiang
Huzhou,30.8704,120.1,CN,Zhejiang
Huangyan,28.65,121.25,CN,Zhejiang
Linhai,28.85,121.12,CN,Zhejiang
Wenzhou,28.02,120.6501,CN,Zhejiang
Jinhua,29.12,119.65,CN,Zhejiang
Lishui,28.4504,119.9,CN,Zhejiang
Quzhou,28.9704,118.87,CN,Zhejiang
Fuyang,30.0533,119.9519,CN,Zhejiang
Wafangdian,39.6259,121.996,CN,Liaoning
Zhuanghe,39.6823,122.9619,CN,Liaoning
Dalian,38.9228,121.6298,CN,Liaoning
Siping,43.17,124.33,CN,Jilin
Dandong,40.1436,124.3936,CN,Liaoning
Huanren,41.2563,125.346,CN,Liaoning
Tumaco,1.81,-78.81,CO,Nariño
Sincelejo,9.2904,-75.38,CO,Sucre
Quibdo,5.6904,-76.66,CO,Chocó
Leticia,-4.22,-69.94,CO,Amazonas
Inirida,3.854,-67.9061,CO,Guainía
Pasto,1.2136,-77.2811,CO,Nariño
Ibague,4.4389,-75.2322,CO,Tolima
Nuqui,5.6852,-77.2745,CO,Chocó
Cartago,4.75,-75.91,CO,Valle del Cauca
Cali,3.4,-76.5,CO,Valle del Cauca
Barranquilla,10.96,-74.8,CO,Atlántico
Barrancabermeja,7.09,-73.85,CO,Santander
Yarumal,7.0306,-75.5905,CO,Antioquia
San Andres,12.5621,-81.6903,CO,San Andrés y Providencia
Riohacha,11.5403,-72.91,CO,La Guajira
Pereira,4.8104,-75.68,CO,Risaralda
Armenia,4.5343,-75.6811,CO,Quindío
Arjona,10.26,-75.35,CO,Bolívar
Cartagena,10.3997,-75.5144,CO,Bolívar
Tunja,5.5504,-73.37,CO,Boyacá
Honda,5.1903,-74.75,CO,Tolima
Puerto Carreno,6.185,-67.493,CO,Vichada
Tolu,9.5358,-75.572,CO,Sucre
El Carmen de Bolivar,9.7204,-75.13,CO,Bolívar
Arauca,7.0907,-70.7616,CO,Arauca
Neiva,2.931,-75.3302,CO,Huila
Campoalegre,2.69,-75.33,CO,Huila
Puerto Lopez,4.09,-72.96,CO,Meta
Villavicencio,4.1533,-73.635,CO,Meta
San Martin,3.6904,-73.69,CO,Meta
El Banco,9.0003,-73.98,CO,Magdalena
Sabanalarga,10.64,-74.92,CO,Atlántico
Turbo,8.1004,-76.74,CO,Antioquia
Mocoa,1.15,-76.63,CO,Putumayo
Medellin,6.275,-75.575,CO,Antioquia
Yopal,5.347,-72.406,CO,Casanare
Ipiales,0.8304,-77.65,CO,Nariño
Ocana,8.2404,-73.35,CO,Norte de Santander
San Jose del Guaviare,2.57,-72.64,CO,Guaviare
San Vicente del Caguan,2.0704,-74.64,CO,Caquetá
Puerto Berrio,6.4804,-74.42,CO,Antioquia
Valledupar,10.48,-73.25,CO,Cesar
Soledad,10.92,-74.77,CO,Atlántico
Bucaramanga,7.1301,-73.1259,CO,Santander
Socorro,6.4603,-73.27,CO,Santander
Duitama,5.8305,-73.02,CO,Boyacá
Monteria,8.7575,-75.89,CO,Córdoba
Sogamoso,5.72,-72.94,CO,Boyacá
Sonson,5.7166,-75.3166,CO,Antioquia
Cucuta,7.92,-72.52,CO,Norte de Santander
Chiquinquira,5.6204,-73.8199,CO,Boyacá
Guapi,2.5604,-77.86,CO,Cauca
Buenaventura,3.8724,-77.0505,CO,Valle del Cauca
Bogota,4.5964,-74.0833,CO,Bogotá
Pamplona,7.3904,-72.66,CO,Norte de Santander
Magangue,9.23,-74.74,CO,Bolívar
Lorica,9.2419,-75.816,CO,Córdoba
Ayapel,8.3304,-75.15,CO,Córdoba
Cienaga,11.0104,-74.25,CO,Magdalena
Santa Marta,11.2472,-74.2017,CO,Magdalena
Orocue,4.7946,-71.34,CO,Casanare
Tulua,4.0904,-76.21,CO,Valle del Cauca
Manizales,5.06,-75.52,CO,Caldas
Girardot,4.31,-74.81,CO,Cundinamarca
Garzon,2.2104,-75.65,CO,Huila
Florencia,1.6104,-75.62,CO,Caquetá
Bello,6.33,-75.57,CO,Antioquia
Tuquerres,1.09,-77.6199,CO,Nariño
Jurado,7.1217,-77.7564,CO,Chocó
Tame,6.4603,-71.74,CO,Arauca
Mitu,1.1983,-70.1736,CO,Vaupés
Popayan,2.42,-76.61,CO,Cauca
San Jose,9.935,-84.0841,CR,San José
Sixaola,9.5204,-82.62,CR,Limón
Alajuela,10.02,-84.23,CR,Alajuela
Canas,10.43,-85.1,CR,Guanacaste
La Cruz,11.0704,-85.63,CR,Guanacaste
Cartago,9.87,-83.93,CR,Cartago
Liberia,10.6338,-85.4333,CR,Guanacaste
Heredia,9.992,-84.12,CR,Heredia
Puerto Limon,10,-83.0333,CR,Limón
Ciudad Cortes,8.9604,-83.53,CR,Puntarenas
Golfito,8.65,-83.15,CR,Puntarenas
Quesada,10.3305,-84.44,CR,Alajuela
Puntarenas,9.9702,-84.8336,CR,Puntarenas
Havana,23.132,-82.3642,CU,La Habana
Guines,22.8361,-82.028,CU,Mayabeque
San Antonio de los Banos,22.8911,-82.4991,CU,Artemisa
Colon,22.7196,-80.9058,CU,Matanzas
Placetas,22.3158,-79.6555,CU,Villa Clara
Sagua la Grande,22.809,-80.0711,CU,Villa Clara
Manzanillo,20.3438,-77.1166,CU,Granma
Moron,22.1099,-78.6275,CU,Ciego de Ávila
Caibarien,22.5158,-79.4722,CU,Villa Clara
Artemisa,22.8134,-82.7619,CU,Artemisa
Bayamo,20.3795,-76.6433,CU,Granma
Camaguey,21.3808,-77.9169,CU,Camagüey
Ciego de Avila,21.84,-78.7619,CU,Ciego de Ávila
Cienfuegos,22.1444,-80.4403,CU,Cienfuegos
Guantanamo,20.1453,-75.2061,CU,Guantánamo
Holguin,20.8872,-76.2631,CU,Holguín
Matanzas,23.0415,-81.5775,CU,Matanzas
Nueva Gerona,21.8837,-82.8,CU,Isla de la Juventud
Pinar del Rio,22.4175,-83.6981,CU,Pinar del Río
San Jose de las Lajas,22.9614,-82.1511,CU,Mayabeque
Sancti Spiritus,21.9301,-79.4425,CU,Sancti Spíritus
Santa Clara,22.4,-79.9667,CU,Villa Clara
Santiago de Cuba,20.025,-75.8213,CU,Santiago de Cuba
Las Tunas,20.9601,-76.9544,CU,Las Tunas
Banes,20.9629,-75.7186,CU,Holguín
Palma Soriano,20.2172,-75.9988,CU,Santiago de Cuba
Nuevitas,21.5456,-77.2644,CU,Camagüey
Vila da Ribeira Brava,16.6167,-24.3,CV,Ribeira Brava
Tarrafal,16.5667,-24.3667,CV,Tarrafal de São Nicolau
Vila do Maio,15.1333,-23.2167,CV,Maio
Vila Nova Sintra,14.8667,-24.7167,CV,Brava
Porto dos Mosteiros,15.0333,-24.3333,CV,Mosteiros
Sao Domingos,15.0167,-23.5667,CV,São Domingos
Picos,15.0833,-23.65,CV,São Salvador do Mundo
Santa Maria,16.6,-22.9,CV,Sal
Sao Filipe,14.9,-24.5167,CV,São Filipe
Tarrafal,15.2833,-23.7667,CV,Tarrafal
Praia,14.9167,-23.5167,CV,Praia
Assomada,15.1,-23.6833,CV,Santa Catarina
Cidade Velha,14.9167,-23.6167,CV,Ribeira Grande de Santiago
Cova Figueira,14.8833,-24.3,CV,Santa Catarina do Fogo
Mindelo,16.8838,-25,CV,São Vicente
Porto Novo,17.0254,-25.0666,CV,Porto Novo
Ribeira Grande,17.1856,-25.0724,CV,Ribeira Grande
Pombas,17.1503,-25.0201,CV,Paul
Calheta de Sao Miguel,15.1833,-23.6,CV,São Miguel
Vila de Sal Rei,16.1833,-22.9167,CV,Boa Vista
Willemstad,12.2004,-69.02,CW,
Flying Fish Cove,-10.4167,105.7167,CX,
Lemosos,34.6754,33.0333,CY,Lemesós
Famagusta,35.1205,33.9389,CY,Ammóchostos
Larnaka,34.917,33.636,CY,Lárnaka
Kyrenia,35.3363,33.3173,CY,Kerýneia
Paphos,34.7559,32.4225,CY,Páfos
Nicosia,35.1667,33.3666,CY,Lefkosía
Usti Nad Labem,50.663,14.081,CZ,Ústecký Kraj
Pardubice,50.0404,15.76,CZ,Pardubický Kraj
Jihlava,49.4004,15.5833,CZ,Vysočina
Liberec,50.8,15.08,CZ,Liberecký Kraj
Prague,50.0833,14.466,CZ,"Praha, Hlavní Město"
Brno,49.2004,16.61,CZ,Jihomoravský Kraj
Pizen,49.7404,13.36,CZ,Plzeňský Kraj
Ceske Budejovice,48.98,14.46,CZ,Jihočeský Kraj 
Karlovy Vary,50.237,12.875,CZ,Karlovarský Kraj
Ostrava,49.8304,18.25,CZ,Moravskoslezský Kraj 
Olomouc,49.63,17.25,CZ,Olomoucký Kraj
Hradec Kralove,50.206,15.812,CZ,Královéhradecký Kraj
Zlin,49.2304,17.65,CZ,Zlínský Kraj
Berlin,52.5218,13.4015,DE,Berlin
Cologne,50.93,6.95,DE,North Rhine-Westphalia
Munich,48.1299,11.575,DE,Bavaria
Potsdam,52.4004,13.07,DE,Brandenburg
Kiel,54.3304,10.13,DE,Schleswig-Holstein
Wiesbaden,50.0804,8.25,DE,Hesse
Magdeburg,52.1304,11.62,DE,Saxony-Anhalt
Bremen,53.08,8.8,DE,Bremen
Hannover,52.367,9.7167,DE,Lower Saxony
Dusseldorf,51.2204,6.78,DE,North Rhine-Westphalia
Saarbrucken,49.2504,6.97,DE,Saarland
Schwerin,53.6333,11.4167,DE,Mecklenburg-Western Pomerania
Hamburg,53.55,10,DE,Hamburg
Stuttgart,48.78,9.2,DE,Baden-Württemberg
Dresden,51.05,13.75,DE,Saxony
Erfurt,50.9701,11.03,DE,Thuringia
Mainz,49.9825,8.2732,DE,Rhineland-Palatinate
Rostock,54.0704,12.15,DE,Mecklenburg-Western Pomerania
Kassel,51.3,9.5,DE,Hesse
Dortmund,51.53,7.45,DE,North Rhine-Westphalia
Duisburg,51.43,6.75,DE,North Rhine-Westphalia
Essen,51.45,7.0166,DE,North Rhine-Westphalia
Bonn,50.7205,7.08,DE,North Rhine-Westphalia
Bielefeld,52.03,8.53,DE,North Rhine-Westphalia
Lubeck,53.8704,10.67,DE,Schleswig-Holstein
Flensburg,54.7837,9.4333,DE,Schleswig-Holstein
Emden,53.3667,7.2167,DE,Lower Saxony
Wuppertal,51.25,7.17,DE,North Rhine-Westphalia
Munster,51.9704,7.62,DE,North Rhine-Westphalia
Osnabruck,52.2804,8.05,DE,Lower Saxony
Gottingen,51.5204,9.92,DE,Lower Saxony
Oldenburg,53.13,8.22,DE,Lower Saxony
Stralsund,54.3004,13.1,DE,Mecklenburg-Western Pomerania
Braunschweig,52.25,10.5,DE,Lower Saxony
Bremerhaven,53.5504,8.58,DE,Bremen
Freiburg,48.0004,7.8699,DE,Baden-Württemberg
Karlsruhe,49,8.4,DE,Baden-Württemberg
Heidelberg,49.42,8.7,DE,Baden-Württemberg
Ingolstadt,48.7704,11.45,DE,Bavaria
Passau,48.567,13.4666,DE,Bavaria
Rosenheim,47.8503,12.1333,DE,Bavaria
Augsburg,48.35,10.9,DE,Bavaria
Regensburg,49.0204,12.12,DE,Bavaria
Wurzburg,49.8004,9.95,DE,Bavaria
Coburg,50.2666,10.9666,DE,Bavaria
Hof,50.317,11.9167,DE,Bavaria
Ulm,48.4004,10,DE,Baden-Württemberg
Nurnberg,49.45,11.08,DE,Bavaria
Furth,49.47,11,DE,Bavaria
Giessen,50.5837,8.65,DE,Hesse
Mannheim,49.5004,8.47,DE,Baden-Württemberg
Frankfurt,50.1,8.675,DE,Hesse
Koblenz,50.3505,7.6,DE,Rhineland-Palatinate
Chemnitz,50.83,12.92,DE,Saxony
Cottbus,51.7704,14.33,DE,Brandenburg
Jena,50.9304,11.58,DE,Thuringia
Gera,50.8704,12.07,DE,Thuringia
Leipzig,51.3354,12.41,DE,Saxony
Tadjoura,11.7833,42.9,DJ,Tadjourah
Arta,11.5264,42.8519,DJ,Arta
Ali Sabih,11.1562,42.7125,DJ,Ali Sabieh
Dikhil,11.104,42.372,DJ,Dikhil
Djibouti,11.595,43.148,DJ,Djibouti
Obock,11.9734,43.2856,DJ,Obock
Vejle,55.709,9.535,DK,Syddanmark
Hillerod,55.9333,12.3167,DK,Hovedstaden
Kobenhavn,55.6786,12.5635,DK,Hovedstaden
Viborg,56.4333,9.4,DK,Midtjylland
Soro,55.433,11.5667,DK,Sjælland
Roskilde,55.65,12.0833,DK,Sjælland
